table_catalog,table_schema,table_name,table_type,table_description
prod_trusted_bronze,internal,acorn_funnel_events_search,EXTERNAL,"Event-level data on DayView (Desktop traffic) search flights funnel event. Contains metadata about the event source, session, specific search details. The table includes contextual information, with partitioning by event date. This event is part of the funnel events and supports analysis of user interactions and search result presentation. Granularity: one row per emitted event."
prod_trusted_bronze,internal,acorn_save_to_list_heart_click,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,acorn_save_to_list_notification_cta_clicked,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,ad_sponsored_content_article_click,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,ad_sponsored_content_flights_widget_click,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,ad_sponsored_content_video_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,adresponse_pricing,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,ads_forecast_booking_panel_poc,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,affiliate_gateway_redirects,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,affiliates_link_api_redirects,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,agora_applys,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,agora_day_view_result,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,agora_margins,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,agora_redirects,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,alternatives_inventory_directdaysitinerary,EXTERNAL,"Business analytical mini-event for alternatives inventory, recording direct day alternatives for analysis."
prod_trusted_bronze,internal,alternatives_inventory_gridminievent,EXTERNAL,Business analytical mini-event for Alternatives inventory grid interactions.
prod_trusted_bronze,internal,ancillaries_purchases,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,ancillaries_quotes,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_ai_search_app_event,EXTERNAL,Table deprecated as of Q1 2026 - Savvy Search was removed and discovery-ai was decomissioned
prod_trusted_bronze,internal,android_app_flights_configuration_error,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_app_flights_configuration_ui,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_apps_hotel_appshotelevent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_booking_details_action,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_booking_details_view,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_bookings_history_view,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_can_i_go_app_cigmaploaded,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_can_i_go_app_form_sent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_can_i_go_app_form_success,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_can_i_go_app_search_cancel,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_cancellation_action,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_cancellation_view,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_cargroupcardevent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_combined_results_action,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_combined_results_view,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_config_fare_family_option,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_config_fare_family_selected,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_config_page_landing,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_config_state_changed,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_deeplinks_navigated,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_deeplinks_resolution,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_element_impression,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_element_interaction,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_exit,EXTERNAL,This table holds Android exit events emitted when a user navigates away from the current view or screen. One row per exit event.
prod_trusted_bronze,internal,android_explore_home_app_event,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_feature_was_seen,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_hotels_frontend_hotelsaction,EXTERNAL,"Hotel action events on Android Platform.
  Granularity: One row per an event
  Data contract: 
  Data pipeline: 
  Data pipeline (Github): 
  SLO: "
prod_trusted_bronze,internal,android_hotels_seen_hotelsseenevent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_login_consent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_marketingoptinconsent,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_acquisition,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_app_start,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_applaunch_duration,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_apps_audit_message,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_authentication_status_change,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_autosuggest_telemetryevent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_booking_panel_option,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_bws_checkout_insurance_component_interaction,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_car_hire_app_mapevent,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_car_hire_app_useraction,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_changeable_parameters,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_experiment_allocation,EXTERNAL,This table holds Android experiment allocation snapshots emitted on every cold app start after configuration fetch from the Apps Configuration Gateway. It lists the experiments allocated to the device or user at that moment. One row per experiment allocation event.
prod_trusted_bronze,internal,android_mini_flight_funnel_bookingerror,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flight_funnel_checkoutaction,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flight_funnel_checkouteligibility,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_flights_compare_error_events,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_configuration_ui,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_proview_action,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_flights_proview_filter_action,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_flights_proview_view,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_booking_info_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_flow_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_navigation_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_remote_call_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_technical_log_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_flights_rn_checkout_ui_event,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_open_deeplink,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_search,EXTERNAL,"This table holds trusted funnel search events emitted on Combined Results, Flights Proview, Car Hire homepage or Hotels homepage, when a search is performed. Granularity: One row per search performed."
prod_trusted_bronze,internal,android_mini_search_pill_selected,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_search_result_selected,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_search_results_option,EXTERNAL,"This table holds the trusted funnel events for search result options available to a traveller after a flight, hotel or car hire search. This event is emitted once a search result is tapped. The top ""N"" results are logged (suggested N = 25). If the currently tapped result is out of the top N, then the top N results plus the tapped result are logged.
  Granularity: One row per available result available for a search. 
  "
prod_trusted_bronze,internal,android_mini_search_results_page,EXTERNAL,"This table holds the trusted funnel event for the state of the search results when a flights, hotel or car-hire search result is tapped. 
  Granularity: One row per search. 
  "
prod_trusted_bronze,internal,android_mini_search_viewmore_selected,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_searchbox_component_action,EXTERNAL,Created automatically by trusted-table-creator job
prod_trusted_bronze,internal,android_mini_system_info,EXTERNAL,This table holds Android SystemInfo events emitted on every cold app start during initialisation of the app. Contains information about the user device and environment. One row per system info event.
prod_trusted_bronze,internal,android_mini_trips_action,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_trips_view,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
prod_trusted_bronze,internal,android_mini_user_preferences,EXTERNAL,"This table holds the data related to the users preferences set on their Profile in the apps (like currency and country)
as well as their data consent (optimisation and personalisation).
These events are sent when the app is launched and whenever the user changes their privacy settings either via the Privacy Policy dialog during the app start or via the Settings screen.
Granularity: One row per event sent (as explained above)"
prod_trusted_bronze,internal,android_mini_view,EXTERNAL,This table holds Android view events emitted when a user navigates to a view or screen. One row per view event.
prod_trusted_bronze,internal,android_mini_view_lifecyle,EXTERNAL,"This table has delta.columnMapping.mode: name enabled, so partitions do not follow Hive partitioning style in S3"
